1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
受注番号,納品先コード,納品先名,商品コード,商品名,Brand,NWA,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷予定日
,,,,,,NWA,納品先BULK,201050,201127,201223,201236,201268,201499,201549,201684,201703,201716,201720,201738,201762,,,,,,,,201050,201127,201223,201236,201268,201499,201549,201684,201703,201716,201720,201738,201762,,,,,,,,201050,201127,201223,201236,201268,201499,201549,201684,201703,201716,201720,201738,201762,,,,,,,,
,,,,,,NWA,納品先BULK,ZOZO,名古屋,丸井web,YSEC,TOKYO,ルクア大阪,ヒュッテ,京王新宿,6142,玉川高島屋,NODE,大丸心斎橋,NARITA,,,,,,,,ZOZO,名古屋,丸井web,YSEC,TOKYO,ルクア大阪,ヒュッテ,京王新宿,6142,玉川高島屋,NODE,大丸心斎橋,NARITA,,,,,,,,ZOZO,名古屋,丸井web,YSEC,TOKYO,ルクア大阪,ヒュッテ,京王新宿,6142,玉川高島屋,NODE,大丸心斎橋,NARITA,,,,,,,,
,,,87202620S,Greenland Jacket,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208113L,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,1,0,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208113M,Ovik Travel Shirt LS M,FRV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,1,1,1,0,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208113S,Ovik Travel Shirt LS M,FRV,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,0,1,2,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208195L,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208195M,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208195S,Ovik Travel Shirt LS M,FRV,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208555-614L,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208555-614M,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208555-614S,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208620L,Ovik Travel Shirt LS M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208620M,Ovik Travel Shirt LS M,FRV,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87208620S,Ovik Travel Shirt LS M,FRV,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211248-230M,Keb Jacket M,FRV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211248-230S,Keb Jacket M,FRV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211550M,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,1,1,1,0,1,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211550S,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,1,1,1,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211550XS,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,1,1,1,0,1,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211555-520M,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211555-520S,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211570-050M,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211570-050S,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211570-050XS,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211626-625M,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211626-625S,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211626-625XS,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211662-625L,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211662-625M,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211662-625S,Keb Jacket M,FRV,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87211662-625XS,Keb Jacket M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,1,1,1,0,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87220113S,Arctic Fox T-Shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87220243M,Arctic Fox T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87220243S,Arctic Fox T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87220534S,Arctic Fox T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87220633M,Arctic Fox T-Shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87220633S,Arctic Fox T-Shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310051M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310051S,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310113L,Fjallraven Logo T-shirt M,FRV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310113M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,0,1,1,1,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310113S,Fjallraven Logo T-shirt M,FRV,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,0,1,1,1,1,1,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310113XL,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310113XS,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310160L,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310160M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310160S,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310243M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310243S,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310302M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310302S,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,1,0,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310550L,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,1,1,0,0,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310550M,Fjallraven Logo T-shirt M,FRV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,1,1,0,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310550S,Fjallraven Logo T-shirt M,FRV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,1,1,0,1,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310550XL,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310560L,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310625M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310625S,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310633L,Fjallraven Logo T-shirt M,FRV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310633M,Fjallraven Logo T-shirt M,FRV,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,0,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310633S,Fjallraven Logo T-shirt M,FRV,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310674M,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87310674S,Fjallraven Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313051L,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313051M,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313051S,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313051XL,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313113L,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313113M,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313113S,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313113XL,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313452L,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313452M,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313520-999L,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313520-999S,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313534L,1960 Logo T-shirt M,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313534M,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313534S,1960 Logo T-shirt M,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313534XL,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313550L,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313550M,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313550S,1960 Logo T-shirt M,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313550XL,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313625L,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87313625M,1960 Logo T-shirt M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87317560XS,Ovik Fleece Zip Sweater M,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87325625-626L,Lappland Fleece M,FRV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87325625-626M,Lappland Fleece M,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87325625-626S,Lappland Fleece M,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87352550XL/R,High Coast Hydratic Trs M,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87353550L/S,High Coast Hydratic Trs W,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87353550M/S,High Coast Hydratic Trs W,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87405570M,Bergtagen Thinwool LS M,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87405570S,Bergtagen Thinwool LS M,FRV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87406570M,Bergtagen Thinwool Long Johns M,FRV,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,87406570S,Bergtagen Thinwool Long Johns M,FRV,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,89234118M,Stina Jacket W,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,89234118S,Stina Jacket W,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,1,0,1,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,89234232XS,Stina Jacket W,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
